Time,REMONI_VENTILATION:DesPer 1:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer 1:Des Heat Cap [W],REMONI_VENTILATION:DesPer 1:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer 1:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer 1:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer 2:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer 2:Des Heat Cap [W],REMONI_VENTILATION:DesPer 2:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer 2:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer 2:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer 3:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer 3:Des Heat Cap [W],REMONI_VENTILATION:DesPer 3:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer 3:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer 3:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer 4:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer 4:Des Heat Cap [W],REMONI_VENTILATION:DesPer 4:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer 4:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer 4:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer 5:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer 5:Des Heat Cap [W],REMONI_VENTILATION:DesPer 5:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer 5:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer 5:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer 6:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer 6:Des Heat Cap [W],REMONI_VENTILATION:DesPer 6:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer 6:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer 6:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer 7:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer 7:Des Heat Cap [W],REMONI_VENTILATION:DesPer 7:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer 7:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer 7:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer 8:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer 8:Des Heat Cap [W],REMONI_VENTILATION:DesPer 8:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer 8:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer 8:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer 9:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer 9:Des Heat Cap [W],REMONI_VENTILATION:DesPer 9:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer 9:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer 9:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer10:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer10:Des Heat Cap [W],REMONI_VENTILATION:DesPer10:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer10:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer10:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer11:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer11:Des Heat Cap [W],REMONI_VENTILATION:DesPer11:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer11:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer11:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer12:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer12:Des Heat Cap [W],REMONI_VENTILATION:DesPer12:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer12:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer12:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer13:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer13:Des Heat Cap [W],REMONI_VENTILATION:DesPer13:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer13:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer13:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer14:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer14:Des Heat Cap [W],REMONI_VENTILATION:DesPer14:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer14:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer14:Des Tot Cool Cap [W]
02:45:00,1.555252E+00,3.656970E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.690447E+00,4.382544E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.882936E-01,1.008649E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.584101E-01,9.229615E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.450859E+00,3.119924E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.557605E+00,3.646852E+04,5.440203E-01,0.000000E+00,0.000000E+00,7.152635E-01,8.091920E+03,5.440203E-01,0.000000E+00,0.000000E+00,7.357187E-01,8.619050E+03,5.440203E-01,0.000000E+00,0.000000E+00,8.929700E-01,1.315320E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.085915E-01,1.365720E+04,5.440203E-01,0.000000E+00,0.000000E+00,7.881024E-01,1.002466E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.035862E-01,1.046387E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.404474E-01,1.153502E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.560149E-01,1.200674E+04,5.440203E-01,0.000000E+00,0.000000E+00
03:00:00,1.557495E+00,3.662247E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.692722E+00,4.388443E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.899123E-01,1.010487E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.600121E-01,9.246839E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.453078E+00,3.124695E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.559850E+00,3.652110E+04,5.440203E-01,0.000000E+00,0.000000E+00,7.178035E-01,8.143375E+03,5.440203E-01,0.000000E+00,0.000000E+00,7.382744E-01,8.672359E+03,5.440203E-01,0.000000E+00,0.000000E+00,8.956018E-01,1.322031E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.112324E-01,1.372574E+04,5.440203E-01,0.000000E+00,0.000000E+00,7.906824E-01,1.008251E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.061751E-01,1.052309E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.430525E-01,1.159746E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.586303E-01,1.207060E+04,5.440203E-01,0.000000E+00,0.000000E+00
03:15:00,1.559655E+00,3.667324E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.694912E+00,4.394118E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.914725E-01,1.012258E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.615566E-01,9.263445E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.455213E+00,3.129287E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.562011E+00,3.657169E+04,5.440203E-01,0.000000E+00,0.000000E+00,7.202974E-01,8.194468E+03,5.440203E-01,0.000000E+00,0.000000E+00,7.407834E-01,8.725280E+03,5.440203E-01,0.000000E+00,0.000000E+00,8.981869E-01,1.328690E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.138281E-01,1.379376E+04,5.440203E-01,0.000000E+00,0.000000E+00,7.932146E-01,1.013991E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.087190E-01,1.058190E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.456118E-01,1.165944E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.611996E-01,1.213398E+04,5.440203E-01,0.000000E+00,0.000000E+00
03:30:00,1.561735E+00,3.672215E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.697020E+00,4.399583E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.929776E-01,1.013967E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.630467E-01,9.279466E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.457271E+00,3.133711E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.564092E+00,3.662042E+04,5.440203E-01,0.000000E+00,0.000000E+00,7.227426E-01,8.245163E+03,5.440203E-01,0.000000E+00,0.000000E+00,7.432432E-01,8.777779E+03,5.440203E-01,0.000000E+00,0.000000E+00,9.007165E-01,1.335283E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.163672E-01,1.386110E+04,5.440203E-01,0.000000E+00,0.000000E+00,7.956965E-01,1.019682E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.112111E-01,1.064018E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.481167E-01,1.172082E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.637142E-01,1.219675E+04,5.440203E-01,0.000000E+00,0.000000E+00
03:45:00,1.563739E+00,3.676929E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.699051E+00,4.404849E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.944302E-01,1.015617E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.644852E-01,9.294933E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.459254E+00,3.137975E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.566098E+00,3.666738E+04,5.440203E-01,0.000000E+00,0.000000E+00,7.251447E-01,8.295520E+03,5.440203E-01,0.000000E+00,0.000000E+00,7.456596E-01,8.829919E+03,5.440203E-01,0.000000E+00,0.000000E+00,9.032026E-01,1.341828E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.188615E-01,1.392791E+04,5.440203E-01,0.000000E+00,0.000000E+00,7.981350E-01,1.025333E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.136578E-01,1.069803E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.505792E-01,1.178177E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.661860E-01,1.225907E+04,5.440203E-01,0.000000E+00,0.000000E+00
04:00:00,1.565673E+00,3.681475E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.701009E+00,4.409927E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.958333E-01,1.017210E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.658748E-01,9.309874E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.461167E+00,3.142090E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.568033E+00,3.671268E+04,5.440203E-01,0.000000E+00,0.000000E+00,7.275028E-01,8.345523E+03,5.440203E-01,0.000000E+00,0.000000E+00,7.480312E-01,8.881680E+03,5.440203E-01,0.000000E+00,0.000000E+00,9.056399E-01,1.348315E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.213095E-01,1.399418E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.005251E-01,1.030938E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.160603E-01,1.075545E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.529953E-01,1.184224E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.686111E-01,1.232089E+04,5.440203E-01,0.000000E+00,0.000000E+00
04:15:00,1.567539E+00,3.685863E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.702899E+00,4.414826E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.971892E-01,1.018750E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.672180E-01,9.324316E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.463014E+00,3.146061E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.569900E+00,3.675640E+04,5.440203E-01,0.000000E+00,0.000000E+00,7.297683E-01,8.386912E+03,5.440203E-01,0.000000E+00,0.000000E+00,7.503098E-01,8.924569E+03,5.440203E-01,0.000000E+00,0.000000E+00,9.079793E-01,1.353714E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.236565E-01,1.404932E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.028227E-01,1.035591E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.183657E-01,1.080310E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.553134E-01,1.189247E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.709378E-01,1.237227E+04,5.440203E-01,0.000000E+00,0.000000E+00
04:30:00,1.569342E+00,3.690102E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.704724E+00,4.419558E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.985005E-01,1.020239E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.685171E-01,9.338284E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.464798E+00,3.149898E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.571704E+00,3.679862E+04,5.440203E-01,0.000000E+00,0.000000E+00,7.319367E-01,8.427278E+03,5.440203E-01,0.000000E+00,0.000000E+00,7.524907E-01,8.966389E+03,5.440203E-01,0.000000E+00,0.000000E+00,9.102204E-01,1.358976E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.259056E-01,1.410307E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.050214E-01,1.040126E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.205729E-01,1.084956E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.575343E-01,1.194145E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.731669E-01,1.242236E+04,5.440203E-01,0.000000E+00,0.000000E+00
04:45:00,1.571084E+00,3.694198E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.706488E+00,4.424129E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.997692E-01,1.021679E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.697743E-01,9.351802E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.466523E+00,3.153607E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.573447E+00,3.683943E+04,5.440203E-01,0.000000E+00,0.000000E+00,7.340106E-01,8.466645E+03,5.440203E-01,0.000000E+00,0.000000E+00,7.545766E-01,9.007166E+03,5.440203E-01,0.000000E+00,0.000000E+00,9.123611E-01,1.364098E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.280549E-01,1.415539E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.071240E-01,1.044545E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.226851E-01,1.089484E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.596559E-01,1.198913E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.752963E-01,1.247113E+04,5.440203E-01,0.000000E+00,0.000000E+00
05:00:00,1.572768E+00,3.698159E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.708193E+00,4.428549E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.009975E-01,1.023074E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.709916E-01,9.364890E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.468191E+00,3.157194E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.575132E+00,3.687890E+04,5.440203E-01,0.000000E+00,0.000000E+00,7.359907E-01,8.505016E+03,5.440203E-01,0.000000E+00,0.000000E+00,7.565681E-01,9.046903E+03,5.440203E-01,0.000000E+00,0.000000E+00,9.144062E-01,1.369085E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.301065E-01,1.420631E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.091329E-01,1.048853E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.247006E-01,1.093894E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.616815E-01,1.203557E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.773294E-01,1.251861E+04,5.440203E-01,0.000000E+00,0.000000E+00
05:15:00,1.574398E+00,3.701992E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.709842E+00,4.432825E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.021873E-01,1.024425E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.721709E-01,9.377570E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.469805E+00,3.160665E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.576763E+00,3.691708E+04,5.440203E-01,0.000000E+00,0.000000E+00,7.377189E-01,8.509419E+03,5.440203E-01,0.000000E+00,0.000000E+00,7.583068E-01,9.051692E+03,5.440203E-01,0.000000E+00,0.000000E+00,9.161902E-01,1.369823E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.318971E-01,1.421399E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.108852E-01,1.049413E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.264598E-01,1.094483E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.634496E-01,1.204204E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.791042E-01,1.252538E+04,5.440203E-01,0.000000E+00,0.000000E+00
05:30:00,1.575954E+00,3.705649E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.711416E+00,4.436905E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.033405E-01,1.025734E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.733140E-01,9.389861E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.471369E+00,3.164027E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.578320E+00,3.695352E+04,5.440203E-01,0.000000E+00,0.000000E+00,7.391830E-01,8.510709E+03,5.440203E-01,0.000000E+00,0.000000E+00,7.597804E-01,9.053250E+03,5.440203E-01,0.000000E+00,0.000000E+00,9.177025E-01,1.370147E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.334152E-01,1.421745E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.123702E-01,1.049621E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.279511E-01,1.094711E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.649482E-01,1.204469E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.806089E-01,1.252824E+04,5.440203E-01,0.000000E+00,0.000000E+00
05:45:00,1.577471E+00,3.709215E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.712926E+00,4.440821E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.044586E-01,1.027004E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.744226E-01,9.401781E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.472861E+00,3.167237E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.579837E+00,3.698905E+04,5.440203E-01,0.000000E+00,0.000000E+00,7.403813E-01,8.508882E+03,5.440203E-01,0.000000E+00,0.000000E+00,7.609871E-01,9.051570E+03,5.440203E-01,0.000000E+00,0.000000E+00,9.189410E-01,1.370057E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.346590E-01,1.421667E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.135859E-01,1.049475E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.291725E-01,1.094576E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.661754E-01,1.204350E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.818414E-01,1.252716E+04,5.440203E-01,0.000000E+00,0.000000E+00
06:00:00,1.578926E+00,3.712638E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.714385E+00,4.444602E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.055434E-01,1.028236E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.754983E-01,9.413346E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.474295E+00,3.170320E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.581294E+00,3.702315E+04,5.440203E-01,0.000000E+00,0.000000E+00,7.413130E-01,8.503947E+03,5.440203E-01,0.000000E+00,0.000000E+00,7.619264E-01,9.046664E+03,5.440203E-01,0.000000E+00,0.000000E+00,9.199055E-01,1.369554E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.356280E-01,1.421167E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.145320E-01,1.048976E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.301234E-01,1.094080E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.671307E-01,1.203848E+04,5.440203E-01,0.000000E+00,0.000000E+00,8.828013E-01,1.252217E+04,5.440203E-01,0.000000E+00,0.000000E+00
06:15:00,1.885111E+00,4.432592E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.029954E+00,5.262727E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.119865E+00,1.271596E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.086283E+00,1.167970E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.773298E+00,3.813296E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.887838E+00,4.420034E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.487875E-01,1.081391E+04,5.440203E-01,0.000000E+00,0.000000E+00,9.712367E-01,1.146016E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.145102E+00,1.696369E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.162441E+00,1.757098E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.028564E+00,1.317015E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.045825E+00,1.370644E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.086804E+00,1.500797E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.104131E+00,1.558009E+04,5.440203E-01,0.000000E+00,0.000000E+00
06:30:00,2.039684E+00,4.796050E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.193328E+00,5.686279E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.219986E+00,1.385282E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.183693E+00,1.272705E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.920794E+00,4.130471E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.042600E+00,4.782381E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.039346E+00,1.176929E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.064178E+00,1.247823E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.252623E+00,1.846401E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.271226E+00,1.912144E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.127284E+00,1.435095E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.145909E+00,1.493349E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.190001E+00,1.634516E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.208625E+00,1.696531E+04,5.440203E-01,0.000000E+00,0.000000E+00
06:45:00,2.282887E+00,5.367909E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.450837E+00,6.353882E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.419181E+00,1.611466E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.375334E+00,1.478758E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.158339E+00,4.641287E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.285953E+00,5.352148E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.212141E+00,1.363646E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.238263E+00,1.442804E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.445171E+00,2.119547E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.467462E+00,2.196478E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.304620E+00,1.651217E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.324204E+00,1.715924E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.370594E+00,1.872445E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.392389E+00,1.944194E+04,5.440203E-01,0.000000E+00,0.000000E+00
07:00:00,2.491869E+00,5.859304E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.671148E+00,6.925045E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.583600E+00,1.798162E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.537353E+00,1.652960E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.359593E+00,5.074063E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.495361E+00,5.842440E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.353915E+00,1.513141E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.381466E+00,1.599459E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.614864E+00,2.356499E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.638299E+00,2.440084E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.456740E+00,1.832993E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.480081E+00,1.906981E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.535848E+00,2.086864E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.559355E+00,2.165812E+04,5.440203E-01,0.000000E+00,0.000000E+00
07:15:00,2.383812E+00,5.605222E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.554638E+00,6.622988E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.494084E+00,1.696517E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.448984E+00,1.557945E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.254987E+00,4.849119E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.386797E+00,5.588257E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.279746E+00,1.407295E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.306774E+00,1.489541E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.517603E+00,2.187351E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.540644E+00,2.267003E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.375396E+00,1.705969E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.395640E+00,1.773151E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.443510E+00,1.935506E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.463734E+00,2.006749E+04,5.440203E-01,0.000000E+00,0.000000E+00
07:30:00,2.422535E+00,5.696275E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.594907E+00,6.727387E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.547138E+00,1.756760E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.503077E+00,1.616106E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.295230E+00,4.935657E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.425461E+00,5.678782E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.318017E+00,1.425739E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.344423E+00,1.508342E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.565084E+00,2.227713E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.587680E+00,2.307738E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.412865E+00,1.727101E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.435478E+00,1.798017E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.489034E+00,1.969837E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.511651E+00,2.045327E+04,5.440203E-01,0.000000E+00,0.000000E+00
