Datetime,Timestep,Calling Point,zn_soft1_temp,zn_finance1_temp,zn_hardware_corri_temp,air_loop_fan_electric_power,air_loop_fan_mass_flow,Indoor_CO2_zn0,Indoor_CO2_zn1,Occupancy_schedule,air_loop_fan_mass_flow_actuator,oa_rh,oa_db,oa_pa,sun_up,rain,snow,wind_dir,wind_speed
2019-01-01 07:45:00,3,callback_begin_zone_timestep_before_init_heat_balance,17.513845003430088,17.510040770256875,17.28966609061138,262.33747974839264,0.675,423.696119221291,447.23984274672887,0.0500000007450581,0.675,75.0,7.125,100470.75,False,True,False,277.5,15.6
2019-01-01 08:00:00,4,callback_begin_zone_timestep_before_init_heat_balance,17.505724876122898,17.503221629507483,17.278653378920836,262.33747974839264,0.675,423.6935160341351,447.2334790875571,0.0500000007450581,0.675,75.0,7.0,100453.0,False,True,False,280.0,16.0
2019-01-01 08:15:00,1,callback_begin_zone_timestep_before_init_heat_balance,17.49903174652128,17.496004579676637,17.272002412854413,262.33747974839264,0.675,423.69045377592613,447.2259815965005,0.0500000007450581,0.675,74.5,7.0,100450.5,False,True,False,280.0,15.6
2019-01-01 08:30:00,2,callback_begin_zone_timestep_before_init_heat_balance,17.500268904893243,17.495768186005954,17.2706892744769,262.33747974839264,0.675,423.68772092846,447.219553874982,0.0500000007450581,0.675,74.0,7.0,100448.0,False,True,False,280.0,15.2
2019-01-01 08:45:00,3,callback_begin_zone_timestep_before_init_heat_balance,17.50004046571655,17.496851056312195,17.27081376507471,262.33747974839264,0.675,423.68569402748307,447.21506402738044,0.0500000007450581,0.675,73.5,7.0,100445.5,False,True,False,280.0,14.8
2019-01-01 09:00:00,4,callback_begin_zone_timestep_before_init_heat_balance,17.500179808932256,17.496214676283646,17.270538578327297,262.33747974839264,0.675,423.6843520848969,447.2123523585094,0.0500000007450581,0.675,73.0,7.0,100443.0,True,True,False,280.0,14.4
2019-01-01 09:15:00,1,callback_begin_zone_timestep_before_init_heat_balance,17.49957092119799,17.498206120166437,17.270054440739738,262.33747974839264,0.675,423.68353654572644,447.21083473714316,0.0500000007450581,0.675,72.5,6.95,100443.0,True,True,False,280.0,14.525
2019-01-01 09:30:00,2,callback_begin_zone_timestep_before_init_heat_balance,17.49834889315779,17.494430868430143,17.267883043362012,262.33747974839264,0.675,423.68295294979833,447.20974443218535,0.0500000007450581,0.675,72.0,6.9,100443.0,True,True,False,280.0,14.65
2019-01-01 09:45:00,3,callback_begin_zone_timestep_before_init_heat_balance,17.496611984126197,17.4927715247513,17.264783610668037,262.33747974839264,0.675,423.68244733784064,447.2086685151687,0.0500000007450581,0.675,71.5,6.85,100443.0,True,True,False,280.0,14.775
2019-01-01 10:00:00,4,callback_begin_zone_timestep_before_init_heat_balance,17.49223297742866,17.491828264813666,17.261544128189346,262.33747974839264,0.675,423.68200637599534,447.2075101405133,0.0500000007450581,0.675,71.0,6.8,100443.0,True,True,False,280.0,14.9
2019-01-01 10:15:00,1,callback_begin_zone_timestep_before_init_heat_balance,17.4879598606665,17.48872463538225,17.258300236501103,262.33747974839264,0.675,423.68164325971696,447.20636921656876,0.0500000007450581,0.675,71.25,6.7749999999999995,100445.5,True,True,False,280.0,15.025
2019-01-01 10:30:00,2,callback_begin_zone_timestep_before_init_heat_balance,17.48532685039214,17.48780178006572,17.25766066989938,262.33747974839264,0.675,423.68153873340543,447.2057826287268,0.0500000007450581,0.675,71.5,6.75,100448.0,True,True,False,280.0,15.15
2019-01-01 10:45:00,3,callback_begin_zone_timestep_before_init_heat_balance,17.481050498688823,17.482588384495052,17.25465711313125,262.33747974839264,0.675,423.68173272524024,447.2059243540704,0.0500000007450581,0.675,71.75,6.7250000000000005,100450.5,True,True,False,280.0,15.275
2019-01-01 11:00:00,4,callback_begin_zone_timestep_before_init_heat_balance,17.477332361186104,17.482070243498423,17.25334961512848,262.33747974839264,0.675,423.6821350277982,447.20646041366575,0.0500000007450581,0.675,72.0,6.7,100453.0,True,True,False,280.0,15.4
2019-01-01 11:15:00,1,callback_begin_zone_timestep_before_init_heat_balance,17.474511889632634,17.482030632552068,17.250052306224223,262.33747974839264,0.675,423.6826211531361,447.20702887017643,0.0500000007450581,0.675,71.5,6.7,100458.0,True,True,False,280.0,15.4
2019-01-01 11:30:00,2,callback_begin_zone_timestep_before_init_heat_balance,17.47458411301494,17.481919650664324,17.251513908363513,262.33747974839264,0.675,423.6831713182051,447.2076844804822,0.0500000007450581,0.675,71.0,6.7,100463.0,True,True,False,280.0,15.4
2019-01-01 11:45:00,3,callback_begin_zone_timestep_before_init_heat_balance,17.474501338757296,17.478164319225908,17.252515178428176,262.33747974839264,0.675,423.68380110839996,447.20864198894543,0.0500000007450581,0.675,70.5,6.7,100468.0,True,True,False,280.0,15.4
2019-01-01 12:00:00,4,callback_begin_zone_timestep_before_init_heat_balance,17.47597926929681,17.47921936244663,17.251895656079704,262.33747974839264,0.675,423.68451240264733,447.2098900169526,0.0500000007450581,0.675,70.0,6.7,100473.0,True,True,False,280.0,15.4
2019-01-01 12:15:00,1,callback_begin_zone_timestep_before_init_heat_balance,17.47519101295882,17.480091346496945,17.25092114124726,262.33747974839264,0.675,423.6853314634893,447.2113901044015,0.0500000007450581,0.675,69.25,6.7,100453.0,True,True,False,280.0,15.675
2019-01-01 12:30:00,2,callback_begin_zone_timestep_before_init_heat_balance,17.47619253246422,17.480072076141663,17.2502899299811,262.33747974839264,0.675,423.68572923281357,447.2119389932216,0.0500000007450581,0.675,68.5,6.7,100433.0,True,True,False,280.0,15.95
2019-01-01 12:45:00,3,callback_begin_zone_timestep_before_init_heat_balance,17.476476182921356,17.476873431455598,17.24980281511754,262.33747974839264,0.675,423.6854917011474,447.21118603205554,0.0500000007450581,0.675,67.75,6.7,100413.0,True,True,False,280.0,16.225
2019-01-01 13:00:00,4,callback_begin_zone_timestep_before_init_heat_balance,17.47612432553553,17.477249247490214,17.249355739648443,262.33747974839264,0.675,423.68468872397756,447.209284980231,0.0500000007450581,0.675,67.0,6.7,100393.0,True,True,False,280.0,16.5
2019-01-01 13:15:00,1,callback_begin_zone_timestep_before_init_heat_balance,17.47416006008986,17.475864842514888,17.24885687392972,262.33747974839264,0.675,423.6834949470989,447.206630367101,0.0500000007450581,0.675,67.5,6.6000000000000005,100385.5,True,True,False,280.0,16.375
2019-01-01 13:30:00,2,callback_begin_zone_timestep_before_init_heat_balance,17.467016168393233,17.46774779779787,17.244531860438425,262.33747974839264,0.675,423.68205688620293,447.2034380329731,0.0500000007450581,0.675,68.0,6.5,100378.0,True,True,False,280.0,16.25
2019-01-01 13:45:00,3,callback_begin_zone_timestep_before_init_heat_balance,17.459746757763384,17.4587625756572,17.23810476817305,262.33747974839264,0.675,423.68042748415155,447.1997722606544,0.0500000007450581,0.675,68.5,6.3999999999999995,100370.5,True,True,False,280.0,16.125
2019-01-01 14:00:00,4,callback_begin_zone_timestep_before_init_heat_balance,17.450686395789912,17.449651271751662,17.231511788857446,262.33747974839264,0.675,423.67862304897847,447.19562092860866,0.0500000007450581,0.675,69.0,6.3,100363.0,True,True,False,280.0,16.0
2019-01-01 14:15:00,1,callback_begin_zone_timestep_before_init_heat_balance,17.440402762322492,17.437970182557557,17.22133315834206,262.33747974839264,0.675,423.67665241492824,447.19104117142103,0.0500000007450581,0.675,69.0,6.199999999999999,100343.0,True,True,False,282.5,15.85
2019-01-01 14:30:00,2,callback_begin_zone_timestep_before_init_heat_balance,17.430482671724786,17.425036738648,17.216320505828683,262.33747974839264,0.675,423.6742316175428,447.18545696760344,0.0500000007450581,0.675,69.0,6.1,100323.0,True,True,False,285.0,15.7
2019-01-01 14:45:00,3,callback_begin_zone_timestep_before_init_heat_balance,17.419014415909544,17.407284215237027,17.20763019085389,262.33747974839264,0.675,423.67128661393025,447.17887187301477,0.0500000007450581,0.675,69.0,6.000000000000001,100303.0,True,True,False,287.5,15.55
2019-01-01 15:00:00,4,callback_begin_zone_timestep_before_init_heat_balance,17.405681734045608,17.41161023938326,17.202490424667037,262.33747974839264,0.675,423.66791936965586,447.1710065107131,0.0500000007450581,0.675,69.0,5.9,100283.0,True,True,False,290.0,15.4
2019-01-01 15:15:00,1,callback_begin_zone_timestep_before_init_heat_balance,17.402804337763282,17.39893661211039,17.19339435617096,262.33747974839264,0.675,423.66415135131876,447.1623801588452,0.0500000007450581,0.675,69.25,5.875000000000001,100295.25,True,True,False,290.0,15.15
2019-01-01 15:30:00,2,callback_begin_zone_timestep_before_init_heat_balance,17.40925130737359,17.395260269377367,17.192555475426133,262.33747974839264,0.675,423.66089806800824,447.1555623565201,0.0500000007450581,0.675,69.5,5.85,100307.5,True,True,False,290.0,14.9
2019-01-01 15:45:00,3,callback_begin_zone_timestep_before_init_heat_balance,17.417650995771208,17.407795227733903,17.190242010876435,262.33747974839264,0.675,423.65855319270213,447.1510743235687,0.0500000007450581,0.675,69.75,5.824999999999999,100319.75,False,True,False,290.0,14.65
2019-01-01 16:00:00,4,callback_begin_zone_timestep_before_init_heat_balance,17.426618258997454,17.421248241831005,17.188260244215464,262.33747974839264,0.675,423.65704814853194,447.148349022159,0.0500000007450581,0.675,70.0,5.8,100332.0,False,True,False,290.0,14.4
2019-01-01 16:15:00,1,callback_begin_zone_timestep_before_init_heat_balance,17.43058092605825,17.42440870641449,17.187582613597286,262.33747974839264,0.675,423.65621131673953,447.1469429639827,0.0500000007450581,0.675,70.5,5.824999999999999,100347.0,False,True,False,290.0,13.5
2019-01-01 16:30:00,2,callback_begin_zone_timestep_before_init_heat_balance,17.432990743706377,17.430120474183745,17.189324717556207,262.33747974839264,0.675,423.65613920020456,447.14710593423365,0.0500000007450581,0.675,71.0,5.85,100362.0,False,True,False,290.0,12.600000000000001
2019-01-01 16:45:00,3,callback_begin_zone_timestep_before_init_heat_balance,17.435330120615465,17.433212929435403,17.188498487208786,262.33747974839264,0.675,423.656780352894,447.14876700501526,0.0500000007450581,0.675,71.5,5.875000000000001,100377.0,False,True,False,290.0,11.700000000000001
2019-01-01 17:00:00,4,callback_begin_zone_timestep_before_init_heat_balance,17.437379125958838,17.435022142546778,17.19292200335682,262.33747974839264,0.675,423.65797236096824,447.15156852188824,0.0500000007450581,0.675,72.0,5.9,100392.0,False,True,False,290.0,10.8
2019-01-01 17:15:00,1,callback_begin_zone_timestep_before_init_heat_balance,17.44043024424058,17.434684282839978,17.193950901028792,262.33747974839264,0.675,423.65952810711843,447.1551464313362,0.0500000007450581,0.675,69.75,6.000000000000001,100419.5,False,True,False,290.0,11.05
2019-01-01 17:30:00,2,callback_begin_zone_timestep_before_init_heat_balance,17.446511277531304,17.44275625024742,17.203513142971666,262.33747974839264,0.675,423.66165216484245,447.15992272561596,0.0500000007450581,0.675,67.5,6.1,100447.0,False,True,False,290.0,11.3
2019-01-01 17:45:00,3,callback_begin_zone_timestep_before_init_heat_balance,17.452362435238776,17.446153586452276,17.208379034074852,262.33747974839264,0.675,423.6645164896833,447.1664047604937,0.0500000007450581,0.675,65.25,6.199999999999999,100474.5,False,False,False,290.0,11.55
2019-01-01 18:00:00,4,callback_begin_zone_timestep_before_init_heat_balance,17.45549717067147,17.452282637966093,17.215470672515405,262.33747974839264,0.675,423.66821734084346,447.1747366812223,0.0500000007450581,0.675,63.0,6.3,100502.0,False,False,False,290.0,11.8
2019-01-01 18:15:00,1,callback_begin_zone_timestep_before_init_heat_balance,17.460611305889557,17.458431904338173,17.22214127229707,262.33747974839264,0.675,423.672735480733,447.18483899588324,0.0500000007450581,0.675,61.5,6.2749999999999995,100547.0,False,False,False,292.5,11.425
2019-01-01 18:30:00,2,callback_begin_zone_timestep_before_init_heat_balance,17.460979191727137,17.45753711944708,17.22101914886865,262.33747974839264,0.675,423.6779751355826,447.19629430723035,0.0500000007450581,0.675,60.0,6.25,100592.0,False,False,False,295.0,11.05
2019-01-01 18:45:00,3,callback_begin_zone_timestep_before_init_heat_balance,17.460986979989165,17.455877610126546,17.223183629911297,262.33747974839264,0.675,423.68383711794996,447.2087833723212,0.0500000007450581,0.675,58.5,6.2250000000000005,100637.0,False,False,False,297.5,10.675
2019-01-01 19:00:00,4,callback_begin_zone_timestep_before_init_heat_balance,17.460292873625587,17.456274093486794,17.221999487864093,262.33747974839264,0.675,423.690236152753,447.22203843657275,0.0500000007450581,0.675,57.0,6.2,100682.0,False,False,False,300.0,10.3
2019-01-01 19:15:00,1,callback_begin_zone_timestep_before_init_heat_balance,17.45883052264755,17.45399898313027,17.217591373510658,262.33747974839264,0.675,423.6970990943506,447.23595080494215,0.0500000007450581,0.675,56.75,6.075,100711.75,False,False,False,300.0,10.3
2019-01-01 19:30:00,2,callback_begin_zone_timestep_before_init_heat_balance,17.45330695128227,17.45173604840027,17.208655894426492,262.33747974839264,0.675,423.70378301715687,447.248864127105,0.0500000007450581,0.675,56.5,5.95,100741.5,False,True,False,300.0,10.3
2019-01-01 19:45:00,3,callback_begin_zone_timestep_before_init_heat_balance,17.447597713352824,17.444770895357458,17.201248993642178,262.33747974839264,0.675,423.7099368924436,447.26008741707955,0.0500000007450581,0.675,56.25,5.825,100771.25,False,True,False,300.0,10.3
2019-01-01 20:00:00,4,callback_begin_zone_timestep_before_init_heat_balance,17.444310884210775,17.43899039995746,17.19194691905473,262.33747974839264,0.675,423.7154755970044,447.26964258962903,0.0500000007450581,0.675,56.0,5.7,100801.0,False,True,False,300.0,10.3
2019-01-01 20:15:00,1,callback_begin_zone_timestep_before_init_heat_balance,17.439647573006383,17.43575106605368,17.184253851076704,262.33747974839264,0.675,423.7204710850199,447.2777682600104,0.0500000007450581,0.675,56.25,5.550000000000001,100835.75,False,True,False,300.0,10.05
2019-01-01 20:30:00,2,callback_begin_zone_timestep_before_init_heat_balance,17.434055590645926,17.42847828934353,17.171567049900595,262.33747974839264,0.675,423.72506696023373,447.2849030505516,0.0500000007450581,0.675,56.5,5.4,100870.5,False,True,False,300.0,9.8
2019-01-01 20:45:00,3,callback_begin_zone_timestep_before_init_heat_balance,17.424664241154414,17.421072977917902,17.162395500869312,262.33747974839264,0.675,423.72938505421985,447.29130869285564,0.0500000007450581,0.675,56.75,5.25,100905.25,False,True,False,300.0,9.55
2019-01-01 21:00:00,4,callback_begin_zone_timestep_before_init_heat_balance,17.420693289656278,17.415130409375614,17.152875835546993,262.33747974839264,0.675,423.733416870849,447.29705601993373,0.0500000007450581,0.675,57.0,5.1,100940.0,False,True,False,300.0,9.3
2019-01-01 21:15:00,1,callback_begin_zone_timestep_before_init_heat_balance,17.414257833541214,17.406630478534936,17.141658021976866,262.33747974839264,0.675,423.73717605858394,447.3022524594623,0.0500000007450581,0.675,57.5,5.074999999999999,100958.5,False,True,False,300.0,9.175
2019-01-01 21:30:00,2,callback_begin_zone_timestep_before_init_heat_balance,17.410883798632348,17.407735708493313,17.14028433298973,262.33747974839264,0.675,423.7408222739023,447.30737771380024,0.0500000007450581,0.675,58.0,5.05,100977.0,False,True,False,300.0,9.05
2019-01-01 21:45:00,3,callback_begin_zone_timestep_before_init_heat_balance,17.411859970485022,17.404575991386277,17.137750852338918,262.33747974839264,0.675,423.7443627116077,447.3126639271544,0.0500000007450581,0.675,58.5,5.025,100995.5,False,True,False,300.0,8.925
2019-01-01 22:00:00,4,callback_begin_zone_timestep_before_init_heat_balance,17.411168134271804,17.404330314572224,17.1385207453932,262.33747974839264,0.675,423.7477654986112,447.3179514003663,0.0500000007450581,0.675,59.0,5.0,101014.0,False,True,False,300.0,8.8
2019-01-01 22:15:00,1,callback_begin_zone_timestep_before_init_heat_balance,17.408007788953793,17.402509529727105,17.13530380495392,262.33747974839264,0.675,423.751022044465,447.3230769887847,0.0500000007450581,0.675,58.25,5.025,101052.75,False,True,False,302.5,9.05
2019-01-01 22:30:00,2,callback_begin_zone_timestep_before_init_heat_balance,17.41104851536293,17.404981232801862,17.134451758870835,262.33747974839264,0.675,423.7545891038405,447.32910733705495,0.0500000007450581,0.675,57.5,5.05,101091.5,False,True,False,305.0,9.3
2019-01-01 22:45:00,3,callback_begin_zone_timestep_before_init_heat_balance,17.411933083592153,17.40811194170463,17.139551003680094,262.33747974839264,0.675,423.7587311358076,447.33657091132864,0.0500000007450581,0.675,56.75,5.074999999999999,101130.25,False,True,False,307.5,9.55
2019-01-01 23:00:00,4,callback_begin_zone_timestep_before_init_heat_balance,17.41568255900766,17.40986694938813,17.140133025335153,262.33747974839264,0.675,423.763450432828,447.34549019494926,0.0500000007450581,0.675,56.0,5.1,101169.0,False,True,False,310.0,9.8
2019-01-01 23:15:00,1,callback_begin_zone_timestep_before_init_heat_balance,17.416036316399012,17.41120047222608,17.143611525580262,262.33747974839264,0.675,423.7686951674343,447.3556499268342,0.0500000007450581,0.675,55.0,5.3,101196.75,False,True,False,312.5,10.05
2019-01-01 23:30:00,2,callback_begin_zone_timestep_before_init_heat_balance,17.426813153456127,17.419511462870215,17.156301319375896,262.33747974839264,0.675,423.77471624948976,447.36794305992373,0.0500000007450581,0.675,54.0,5.5,101224.5,False,True,False,315.0,10.3
2019-01-01 23:45:00,3,callback_begin_zone_timestep_before_init_heat_balance,17.43699082767129,17.430424519274,17.16945254129704,262.33747974839264,0.675,423.78156261311716,447.38245115803835,0.0500000007450581,0.675,53.0,5.700000000000001,101252.25,False,True,False,317.5,10.55
2019-01-02 00:00:00,4,callback_begin_zone_timestep_before_init_heat_balance,17.446628197017922,17.441081314139108,17.187431336278184,262.33747974839264,0.675,423.7891161306839,447.3987125067326,0.0500000007450581,0.675,52.0,5.9,101280.0,False,True,False,320.0,10.8
2019-01-02 00:15:00,1,callback_begin_zone_timestep_before_init_heat_balance,17.45496226414475,17.45110840537296,17.20179844338632,262.33747974839264,0.675,423.797222394961,447.41618928991346,0.100000001490116,0.675,52.0,5.8500000000000005,101307.25,False,True,False,320.0,10.8
2019-01-02 00:30:00,2,callback_begin_zone_timestep_before_init_heat_balance,17.453651473974727,17.44933115451028,17.197690028629026,262.33747974839264,0.675,426.8408891944809,454.8804626936445,0.100000001490116,0.675,52.0,5.800000000000001,101334.5,False,True,False,320.0,10.8
2019-01-02 00:45:00,3,callback_begin_zone_timestep_before_init_heat_balance,17.45237869296217,17.444395994391133,17.19380979072081,262.33747974839264,0.675,431.1730403602953,465.147155485168,0.100000001490116,0.675,52.0,5.75,101361.75,False,True,False,320.0,10.8
2019-01-02 01:00:00,4,callback_begin_zone_timestep_before_init_heat_balance,17.449574439293723,17.44258125133596,17.19106395048956,262.33747974839264,0.675,435.1947909603885,474.1658440631264,0.100000001490116,0.675,52.0,5.7,101389.0,False,True,False,320.0,10.8
2019-01-02 01:15:00,1,callback_begin_zone_timestep_before_init_heat_balance,17.44841295559883,17.44261908713048,17.18728430722291,262.33747974839264,0.675,438.3371605351601,480.678675555526,0.100000001490116,0.675,51.5,5.7,101429.0,False,True,False,320.0,10.925
2019-01-02 01:30:00,2,callback_begin_zone_timestep_before_init_heat_balance,17.446850688308334,17.439965852308877,17.18797393540411,262.33747974839264,0.675,440.64671993630617,485.02624084347576,0.100000001490116,0.675,51.0,5.7,101469.0,False,True,False,320.0,11.05
2019-01-02 01:45:00,3,callback_begin_zone_timestep_before_init_heat_balance,17.448025936109428,17.441527929326234,17.18788573405403,262.33747974839264,0.675,442.34192694835696,487.9214494552863,0.100000001490116,0.675,50.5,5.7,101509.0,False,False,False,320.0,11.175
2019-01-02 02:00:00,4,callback_begin_zone_timestep_before_init_heat_balance,17.44796710960905,17.440123813597598,17.18948522594681,262.33747974839264,0.675,443.6130246372312,489.9210512974862,0.100000001490116,0.675,50.0,5.7,101549.0,False,False,False,320.0,11.3
